lat,lon,num_tweets,num_users
40.271,-80.191,1,1
40.486,-80.116,1,1
40.346,-79.956,14,9
40.566,-79.937,2,2
40.534,-80.072,2,2
40.33,-79.941,9,6
40.386,-80.018,1,1
40.443,-79.995,472,209
40.344,-79.892,3,1
40.369,-80.092,11,4
40.476,-79.96,72,14
40.285,-79.957,2,2
40.275,-80.085,5,1
40.581,-79.992,2,1
40.322,-80.061,4,2
40.267,-80.105,16,3
40.373,-80.062,1,1
40.468,-79.868,15,3
40.469,-79.823,3,3
40.322,-80.089,5,2
40.448,-80.026,40,33
40.574,-79.961,3,2
40.275,-80.082,1,1
40.49,-79.863,120,7
40.422,-80.013,18,8
40.363,-79.906,4,4
40.491,-79.976,1,1
40.601,-79.945,2,1
40.361,-79.93,7,1
40.508,-79.88,5,2
40.33,-80.124,100,2
40.311,-79.98,9,3
40.475,-80.073,17,6
40.348,-80.163,2,2
40.563,-79.949,2,2
40.312,-80.088,9,1
40.494,-80.2,2,2
40.334,-79.862,28,3
40.343,-79.879,1,1
40.499,-79.846,11,5
40.362,-79.926,19,4
40.614,-79.994,1,1
40.444,-79.957,2129,312
40.548,-79.837,1,1
40.36,-80.031,2,1
40.483,-80.107,27,5
40.453,-80.084,16,4
40.496,-79.885,7,2
40.295,-80.159,1,1
40.614,-79.904,1,1
40.428,-80.063,35,6
40.443,-79.847,69,2
40.342,-79.89,1,1
40.441,-79.828,4,4
40.501,-80.191,1,1
40.274,-80.002,1,1
40.362,-79.852,96,9
40.536,-80.189,1,1
40.287,-79.883,3,2
40.487,-79.805,5,3
40.324,-80.086,1,1
40.517,-80.016,3,3
40.388,-80.132,32,3
40.308,-79.986,1,1
40.266,-79.894,5,2
40.461,-79.969,29,26
40.427,-79.979,390,77
40.477,-79.94,1,1
40.534,-79.836,8,4
40.324,-80.035,72,5
40.381,-80.157,1,1
40.422,-79.875,1,1
40.495,-79.947,1,1
40.436,-79.815,10,2
40.335,-79.937,1,1
40.437,-80.145,4,4
40.409,-80.088,4,3
40.576,-79.885,9,4
40.448,-80.152,4,3
40.256,-80.152,277,59
40.458,-79.875,71,4
40.356,-79.98,103,38
40.313,-79.881,1,1
40.469,-80.013,7,2
40.439,-79.811,1,1
40.631,-79.853,422,6
40.404,-80.092,11,10
40.273,-80.189,4,4
40.512,-80.03,73,23
40.338,-80.066,121,11
40.622,-79.927,2,2
40.334,-79.894,4,3
40.395,-79.804,9,5
40.345,-79.843,329,4
40.398,-80.063,103,11
40.378,-79.838,1,1
40.303,-79.963,2,2
40.634,-79.857,6,1
40.42,-79.818,3,2
40.449,-79.864,14,9
40.604,-80.049,1,1
40.47,-79.908,2,2
40.431,-80.057,1,1
40.262,-80.175,115,69
40.534,-80.024,3,3
40.471,-80.194,1,1
40.476,-80.2,6,6
40.434,-80.136,62,4
40.421,-79.889,8,6
40.478,-80.079,3,2
40.471,-80.136,3,2
40.444,-80.018,20,14
40.446,-79.844,6,6
40.301,-79.853,1,1
40.251,-80.057,21,3
40.303,-80.03,10,4
40.539,-80.102,7,1
40.575,-80.022,9,3
40.398,-79.98,1,1
40.309,-79.913,4,4
40.393,-80.015,11,5
40.359,-79.981,3,3
40.437,-80.124,3,2
40.315,-79.862,3,2
40.501,-79.928,1,1
40.495,-79.976,19,11
40.354,-79.99,6,6
40.544,-80.061,4,4
40.421,-79.933,25,4
40.394,-79.84,7,2
40.513,-79.937,4,1
40.409,-80.064,13,3
40.311,-79.991,1,1
40.317,-79.887,3,3
40.531,-80.097,1,1
40.394,-80.041,754,19
40.517,-80.163,30,20
40.508,-79.971,80,2
40.483,-80.061,4,2
40.64,-80.099,1,1
40.495,-79.924,40,14
40.375,-79.922,13,8
40.614,-80.053,14,12
40.59,-79.997,2,2
40.472,-79.959,417,152
40.513,-79.845,11,6
40.469,-79.874,4,2
40.584,-80.103,6,6
40.494,-79.959,47,13
40.406,-79.948,5,3
40.409,-80.024,10,8
40.329,-80.157,2,1
40.545,-79.817,4,4
40.383,-80.056,2,2
40.517,-80.15,17,5
40.453,-79.968,9,9
40.424,-79.94,5,3
40.367,-80.055,9,7
40.513,-79.998,242,13
40.534,-79.914,1,1
40.555,-80.026,21,4
40.376,-79.97,89,4
40.62,-80.082,2,2
40.454,-80.012,77,32
40.405,-79.948,5,2
40.464,-79.94,145,19
40.276,-79.845,2,1
40.414,-79.835,5,1
40.413,-79.831,8,2
40.493,-79.904,66,8
40.34,-80.079,2,2
40.348,-80.051,18,13
40.336,-79.979,5,5
40.318,-80.082,2,2
40.35,-80.107,1,1
40.561,-79.989,1,1
40.455,-80.184,17,16
40.357,-79.823,9,2
40.336,-79.954,2,1
40.474,-79.921,1459,7
40.63,-80.048,3,2
40.622,-79.977,9,2
40.386,-79.822,151,28
40.463,-80.073,2,2
40.363,-79.902,7,7
40.54,-80.037,50,5
40.511,-80.087,6,3
40.446,-79.826,1,1
40.353,-79.954,3,3
40.46,-79.971,153,56
40.456,-79.841,18,4
40.362,-80.068,1,1
40.383,-80.156,1,1
40.417,-80.063,14,5
40.295,-79.89,184,7
40.299,-80.1,10,9
40.518,-80.053,7,7
40.497,-80.123,1,1
40.416,-79.886,7,6
40.616,-80.061,2,2
40.323,-79.871,1,1
40.396,-79.909,15,7
40.357,-79.864,2,2
40.52,-79.855,1,1
40.497,-79.956,4,3
40.288,-79.884,6,4
40.59,-79.946,2,2
40.278,-79.843,3,3
40.295,-80.049,2,2
40.374,-80.144,8,1
40.513,-80.188,1,1
40.439,-79.884,220,7
40.354,-79.825,8,5
40.569,-79.987,5,3
40.317,-79.87,1,1
40.396,-80.075,1,1
40.455,-80.168,6,4
40.483,-79.964,1,1
40.572,-80.087,20,3
40.339,-80.023,3,2
40.517,-80.181,1,1
40.472,-80.058,5,2
40.355,-79.84,135,5
40.582,-79.869,6,6
40.346,-79.887,4,4
40.621,-80.08,11,1
40.475,-80.091,1,1
40.446,-79.973,10,7
40.501,-80.051,29,5
40.467,-79.947,1,1
40.527,-80.13,1,1
40.379,-80.17,357,4
40.417,-80.1,13,7
40.504,-79.862,2,1
40.609,-80.069,4,2
40.514,-80.005,13,12
40.54,-80.06,23,5
40.317,-79.825,4,2
40.371,-79.908,1,1
40.54,-80.051,2,2
40.435,-79.869,20,14
40.242,-80.2,1,1
40.489,-79.86,17,3
40.47,-79.974,8,6
40.523,-79.809,2,2
40.352,-80.013,6,3
40.441,-79.973,3,2
40.405,-79.949,4,3
40.288,-79.901,4,1
40.424,-79.945,530,10
40.387,-79.977,10,7
40.304,-79.907,18,3
40.334,-79.959,2,2
40.451,-79.92,15,12
40.56,-80.008,22,2
40.263,-80.177,18,14
40.273,-80.188,3,3
40.444,-80.046,1,1
40.304,-80.121,2,2
40.456,-79.971,4,3
40.457,-80.186,9,6
40.363,-79.905,9,7
40.249,-80.144,1,1
40.522,-79.83,1,1
40.359,-80.033,62,8
40.338,-79.841,39,3
40.39,-80.127,1,1
40.48,-80.067,1,1
40.305,-79.893,3,3
40.439,-79.886,8,6
40.357,-79.9,3,1
40.424,-80.077,1,1
40.296,-80.2,2,1
40.456,-79.983,87,20
40.439,-79.961,651,188
40.467,-80.002,4,4
40.544,-79.939,1,1
40.314,-80.153,8,8
40.337,-80.066,6,6
40.447,-80.075,48,5
40.473,-80.103,4,4
40.413,-80.19,5,3
40.518,-79.948,54,3
40.392,-80.092,20,5
40.246,-80.141,4,2
40.492,-79.941,2,1
40.471,-80.096,1,1
40.546,-79.973,1,1
40.307,-79.9,3,3
40.425,-79.944,62,14
40.377,-79.824,128,5
40.404,-79.943,7,4
40.547,-80.076,1,1
40.338,-79.854,4,1
40.487,-80.018,2,1
40.473,-79.959,312,82
40.36,-79.884,1,1
40.511,-79.856,89,4
40.631,-79.859,36,3
40.438,-79.85,4,3
40.376,-79.984,131,73
40.438,-80.022,112,10
40.34,-79.942,98,17
40.449,-79.946,19,16
40.321,-80.003,1,1
40.382,-79.985,22,3
40.552,-79.948,3,2
40.528,-80.005,3,3
40.385,-80.094,8,5
40.467,-80.022,3,3
40.342,-79.996,1,1
40.459,-79.974,11,11
40.551,-79.969,1,1
40.452,-80.167,44,26
40.453,-80.163,216,135
40.25,-80.013,112,6
40.246,-80.193,3,1
40.452,-79.95,223,89
40.501,-79.866,8,4
40.376,-79.982,114,11
40.48,-80.191,1,1
40.424,-79.849,4,4
40.349,-80.078,2,1
40.351,-80.114,52,10
40.343,-79.931,1,1
40.373,-79.801,2,2
40.334,-79.811,2,2
40.523,-80.184,12,3
40.308,-79.9,1,1
40.358,-79.853,2,2
40.44,-79.872,24,9
40.509,-80.03,5,3
40.412,-80.055,9,5
40.399,-80.015,5,3
40.364,-79.979,12,4
40.401,-79.921,7,7
40.329,-79.919,13,1
40.561,-80.146,1,1
40.357,-79.911,11,8
40.467,-80.054,3,1
40.442,-79.977,4,4
40.39,-80.068,1,1
40.397,-79.846,2,2
40.422,-80.084,1,1
40.511,-80.119,1,1
40.342,-80.118,48,16
40.463,-79.959,308,32
40.42,-80.048,12,8
40.52,-80.047,7,5
40.509,-80.124,3,3
40.322,-80.087,56,4
40.4,-80.072,6,2
40.411,-80.028,76,10
40.355,-80.142,10,3
40.445,-80.068,6,5
40.275,-80.044,1,1
40.354,-79.862,11,3
40.47,-79.976,18,13
40.522,-80.032,380,10
40.554,-80.032,1,1
40.595,-80.065,1,1
40.359,-79.815,8,4
40.49,-80.056,14,4
40.248,-80.101,1,1
40.348,-79.926,1,1
40.409,-79.996,2,1
40.407,-79.928,6,4
40.501,-79.847,13,1
40.451,-80.04,1,1
40.255,-80.175,1,1
40.426,-79.971,21,15
40.366,-79.869,1,1
40.355,-79.988,2,2
40.378,-80.08,1,1
40.456,-79.924,8,6
40.562,-79.901,3,2
40.63,-79.918,3,1
40.469,-79.808,82,4
40.289,-79.97,5,3
40.328,-79.992,5,3
40.324,-79.984,2,2
40.49,-80.16,1,1
40.486,-79.93,4,2
40.3,-80.106,1,1
40.431,-80.152,4,2
40.333,-79.855,3,1
40.3,-79.962,9,9
40.586,-80.099,2,2
40.313,-79.815,1,1
40.418,-79.932,8,3
40.343,-80.11,1,1
40.522,-80.198,1,1
40.38,-80.078,23,2
40.451,-80.119,9,3
40.441,-79.932,2,1
40.421,-80.138,28,1
40.447,-79.998,81,57
40.266,-80.071,2,1
40.428,-79.982,710,160
40.279,-79.885,1,1
40.339,-80.028,1,1
40.528,-79.883,2,2
40.552,-79.835,1,1
40.608,-79.947,6,6
40.337,-79.964,216,4
40.408,-79.926,1,1
40.521,-80.06,1,1
40.338,-80.106,2,2
40.501,-79.961,13,2
40.599,-79.932,13,4
40.322,-80.039,11,2
40.378,-80.02,3,1
40.633,-79.854,6,4
40.473,-79.821,14,11
40.35,-79.86,2,2
40.511,-79.801,1,1
40.37,-79.96,5,3
40.317,-80.033,5,4
40.319,-80.007,1,1
40.286,-79.832,8,4
40.281,-79.978,11,3
40.58,-80.039,2,2
40.548,-79.824,9,8
40.372,-79.973,8,6
40.307,-79.854,1,1
40.542,-80.014,5,5
40.609,-79.99,4,1
40.37,-80.017,13,4
40.488,-80.047,5,3
40.52,-79.807,2,2
40.325,-80.054,5,5
40.349,-80.111,3,3
40.277,-80.062,1,1
40.512,-79.987,1,1
40.422,-79.925,6,3
40.606,-79.842,1,1
40.277,-79.821,9,6
40.605,-80.16,3,1
40.408,-79.838,3,3
40.502,-79.936,4,1
40.443,-79.95,1031,390
40.302,-80.115,4,3
40.532,-80.039,4,4
40.26,-80.002,71,6
40.586,-80.103,1,1
40.427,-80.076,1,1
40.367,-80.11,24,16
40.425,-79.929,41,11
40.472,-79.961,100,16
40.563,-79.858,4,4
40.449,-80.087,1,1
40.301,-80.014,1,1
40.576,-80.126,5,2
40.409,-79.984,4,4
40.338,-80.042,17,9
40.614,-80.098,2,2
40.551,-79.843,1,1
40.48,-80.122,4,4
40.271,-79.898,1,1
40.39,-79.852,1,1
40.364,-80.045,11,3
40.489,-79.8,1,1
40.354,-80.015,21,13
40.625,-79.919,3,3
40.333,-79.985,15,14
40.336,-80.163,7,1
40.397,-80.006,360,8
40.632,-80.057,43,36
40.424,-79.909,1,1
40.282,-79.839,1,1
40.451,-80.027,25,7
40.452,-80.06,21,3
40.366,-79.912,2,1
40.604,-79.922,2,1
40.539,-79.915,8,1
40.537,-79.948,45,5
40.416,-80.059,55,44
40.304,-80.128,2,2
40.277,-80.114,1,1
40.343,-80.079,1,1
40.565,-80.023,1,1
40.456,-80.142,11,5
40.513,-80.106,65,4
40.346,-80.087,1,1
40.366,-79.878,2,2
40.584,-79.881,1,1
40.415,-80.019,26,12
40.307,-79.967,1,1
40.366,-80.176,3,3
40.402,-79.887,4,1
40.511,-79.854,2,2
40.295,-79.888,6,4
40.559,-80.031,2,1
40.352,-80.097,15,2
40.512,-80.08,1,1
40.567,-80.004,95,12
40.516,-80.123,11,8
40.401,-80.187,6,2
40.367,-80.042,12,4
40.272,-80.158,3,3
40.354,-80.103,58,5
40.389,-80.012,61,10
40.549,-79.908,1,1
40.461,-79.942,70,16
40.581,-79.864,2,1
40.474,-80.006,23,23
40.299,-80.153,13,4
40.545,-80.016,67,49
40.467,-80.077,34,1
40.514,-79.856,1,1
40.274,-80.152,5,5
40.574,-79.948,1,1
40.443,-79.858,6,5
40.398,-79.897,8,3
40.48,-79.971,254,10
40.504,-80.035,6,1
40.476,-80.143,1,1
40.35,-80.123,7,3
40.398,-79.819,80,6
40.41,-80.1,18,3
40.504,-79.923,9,4
40.533,-80.068,10,4
40.376,-79.819,2,1
40.538,-79.911,22,8
40.471,-79.939,9,3
40.36,-80.042,2,2
40.311,-79.889,3,3
40.493,-79.99,2,1
40.385,-80.075,6,2
40.246,-79.816,2,2
40.556,-80.026,3,1
40.361,-79.852,3,1
40.339,-79.988,3,2
40.517,-80.047,1,1
40.598,-80.069,24,3
40.307,-80.047,8,1
40.367,-79.986,5,2
40.274,-79.827,7,7
40.587,-80.03,37,8
40.448,-80.129,1,1
40.587,-79.95,10,8
40.431,-79.824,3,1
40.554,-80.099,119,5
40.523,-80.146,1,1
40.466,-80.102,156,5
40.401,-79.841,14,4
40.35,-79.93,10,9
40.448,-80.174,15,7
40.439,-79.844,21,4
40.383,-80.183,1,1
40.602,-79.951,1,1
40.256,-79.996,19,3
40.453,-79.868,1,1
40.296,-79.955,1,1
40.315,-79.919,3,3
40.511,-80.143,1,1
40.364,-80.056,1,1
40.498,-79.943,8,5
40.298,-80.077,1,1
40.396,-80.066,25,21
40.261,-80.054,3,2
40.512,-80.137,2,2
40.384,-79.914,1,1
40.502,-79.818,45,1
40.434,-79.817,190,2
40.487,-79.886,25,17
40.281,-79.926,1,1
40.377,-79.989,47,4
40.414,-80.073,9,7
40.441,-80.064,1,1
40.367,-79.96,5,2
40.562,-80.007,7,6
40.392,-79.95,1,1
40.287,-80.011,1,1
40.377,-79.979,53,4
40.345,-79.883,8,7
40.38,-80.076,18,5
40.352,-80.109,15,3
40.622,-79.837,719,3
40.591,-80.072,1,1
40.511,-80.057,2,2
40.538,-79.949,37,3
40.257,-80.049,136,2
40.277,-80.066,1,1
40.303,-80.014,8,2
40.32,-80.084,1,1
40.485,-80.048,9,3
40.375,-79.875,3,3
40.637,-79.991,2,2
40.469,-79.892,4,3
40.362,-79.871,16,7
40.373,-79.929,5,3
40.418,-79.869,2,2
40.434,-80.162,1,1
40.271,-79.836,1,1
40.46,-80.193,254,118
40.381,-80.055,5,2
40.49,-79.801,101,4
40.468,-79.883,5,3
40.539,-79.959,1,1
40.367,-80.073,5,5
40.456,-80.184,26,6
40.346,-79.829,44,12
40.488,-80.184,1,1
40.602,-80.06,2,1
40.372,-80.152,21,2
40.551,-79.866,2,1
40.43,-79.959,69,37
40.461,-80.006,6,6
40.556,-80.199,1,1
40.372,-79.944,2,2
40.433,-79.959,241,74
40.477,-80.166,2,2
40.514,-79.854,4,4
40.494,-79.956,4,4
40.551,-80.066,3,1
40.384,-79.987,13,10
40.329,-79.987,5,5
40.437,-79.892,15,8
40.364,-79.988,18,4
40.322,-79.899,4,4
40.358,-79.85,1,1
40.627,-79.998,2,2
40.498,-79.961,5,2
40.431,-80.023,2,2
40.439,-80.033,5,5
40.552,-80.182,2,1
40.303,-80.117,21,2
40.449,-80.141,22,18
40.281,-80.11,1,1
40.518,-79.974,1,1
40.274,-79.969,64,1
40.45,-80.109,45,34
40.432,-79.826,1,1
40.551,-80.091,37,9
40.426,-79.835,42,12
40.284,-80.173,2,2
40.31,-79.878,1,1
40.513,-80.114,1,1
40.47,-79.929,30,9
40.416,-80.038,1,1
40.492,-79.987,1,1
40.335,-79.999,92,2
40.53,-79.885,2,1
40.438,-79.973,101,57
40.414,-80.057,1,1
40.266,-79.88,6,6
40.406,-79.936,1,1
40.517,-80.011,7,6
40.382,-79.949,82,3
40.525,-80.167,2,1
40.632,-79.942,2,2
40.372,-79.8,1,1
40.313,-80.199,1,1
40.354,-79.986,3,2
40.385,-79.972,255,14
40.326,-79.965,10,4
40.451,-80.191,2,2
40.453,-79.953,413,31
40.439,-79.861,14,14
40.64,-79.94,1,1
40.375,-79.965,12,5
40.288,-79.917,4,3
40.464,-79.913,6,5
40.356,-79.904,1,1
40.355,-79.897,11,9
40.343,-79.892,5,5
40.27,-80.15,1,1
40.462,-79.891,391,3
40.503,-80.081,3,3
40.327,-79.958,2,2
40.34,-80.136,27,3
40.464,-79.954,109,36
40.538,-79.882,27,2
40.46,-80.2,83,5
40.378,-79.96,3,3
40.343,-80.058,19,12
40.468,-80.062,30,8
40.254,-79.925,12,9
40.472,-80.179,1,1
40.502,-80.196,1,1
40.349,-79.935,5,5
40.424,-79.893,5,3
40.409,-79.94,13,4
40.505,-80.107,3,3
40.504,-79.913,1,1
40.577,-80.029,27,21
40.618,-79.865,1,1
40.328,-79.847,6,3
40.465,-79.87,34,2
40.528,-80.186,6,4
40.524,-80.03,27,12
40.546,-79.954,5,2
40.558,-79.997,5,2
40.579,-80.068,2,2
40.515,-79.96,3,3
40.5,-80.035,1,1
40.396,-80.136,7,7
40.612,-80.015,1,1
40.456,-80.061,12,6
40.419,-79.957,15,13
40.559,-80.196,2,2
40.632,-79.88,1,1
40.567,-79.853,1,1
40.59,-79.985,1,1
40.38,-79.818,2,1
40.484,-80.106,1,1
40.419,-80.19,2,2
40.619,-80.024,1,1
40.261,-79.931,1,1
40.266,-80.184,2,1
40.544,-80.197,8,1
40.448,-80.116,7,5
40.292,-80.026,8,1
40.449,-79.889,1,1
40.488,-79.873,10,9
40.507,-80.12,2,2
40.525,-79.943,2,1
40.405,-80.042,11,3
40.639,-80.113,2,1
40.426,-79.85,3,3
40.374,-80.016,24,5
40.545,-80.02,17,2
40.266,-79.84,4,1
40.609,-79.946,4,4
40.416,-79.967,117,1
40.312,-80.079,3,3
40.461,-80.151,2,2
40.613,-79.95,1,1
40.604,-79.932,1,1
40.5,-79.958,2,2
40.289,-79.867,1,1
40.524,-80.04,1,1
40.404,-80.086,14,7
40.441,-79.953,476,171
40.593,-79.977,2,2
40.462,-80.051,7,5
40.368,-80.093,105,2
40.556,-79.822,3,2
40.451,-79.921,8,7
40.33,-80.068,8,8
40.442,-79.964,120,38
40.392,-79.895,5,4
40.421,-80.031,97,37
40.513,-80.16,47,3
40.59,-79.929,1,1
40.579,-79.925,1,1
40.53,-80.013,6,5
40.297,-80.021,28,1
40.387,-79.905,126,8
40.372,-79.811,13,1
40.626,-80.156,1,1
40.495,-79.943,9,8
40.439,-80.106,3,3
40.444,-79.995,3153,829
40.365,-79.909,24,12
40.511,-79.975,1,1
40.365,-79.869,9,5
40.294,-80.07,3,3
40.345,-79.993,2,2
40.447,-80.021,170,108
40.354,-80.138,1,1
40.384,-80.037,61,3
40.283,-80.099,2,1
40.44,-80.148,276,171
40.307,-80.015,1,1
40.582,-79.885,2,1
40.558,-80.098,1,1
40.416,-80.191,2,1
40.579,-80.093,1,1
40.284,-80.087,1,1
40.577,-80.189,52,1
40.275,-80.071,3,3
40.554,-79.873,1,1
40.542,-80.03,3,2
40.254,-79.988,1,1
40.601,-80.093,10,10
40.428,-79.819,2,2
40.408,-80.005,18,15
40.41,-79.987,13,2
40.435,-79.894,41,5
40.346,-80.059,1,1
40.507,-80.073,1,1
40.552,-79.916,1,1
40.409,-79.85,2,2
40.261,-80.162,23,2
40.606,-79.937,1,1
40.372,-79.862,12,5
40.322,-79.965,3,2
40.341,-79.903,3,3
40.313,-80.03,5,2
40.421,-79.967,3,2
40.346,-80.03,40,2
40.321,-79.862,199,2
40.61,-80.158,1,1
40.367,-80.052,18,5
40.416,-80.049,9,2
40.248,-80.085,10,1
40.407,-79.803,51,8
40.288,-79.999,7,4
40.53,-79.927,6,1
40.448,-80.136,1,1
40.286,-79.938,3,2
40.447,-79.881,6,4
40.503,-80.145,1,1
40.619,-80.165,25,1
40.535,-79.963,7,5
40.445,-79.887,26,23
40.345,-79.854,26,3
40.396,-79.981,34,6
40.349,-79.955,1,1
40.529,-79.957,2,2
40.411,-79.881,1,1
40.395,-79.905,2,1
40.576,-79.883,2,1
40.451,-80.146,8,2
40.436,-80.048,318,9
40.496,-80.123,7,7
40.343,-79.864,16,3
40.34,-80.078,7,6
40.452,-79.801,15,2
40.491,-79.895,15,8
40.281,-79.906,2,2
40.346,-80.011,3,1
40.486,-79.814,1,1
40.252,-80.186,22,1
40.346,-80.159,3,2
40.464,-80.165,5,3
40.454,-79.822,10,3
40.406,-80.046,3,3
40.483,-80.038,19,9
40.485,-79.877,1,1
40.578,-79.888,7,4
40.435,-80.025,28,5
40.386,-80.007,129,1
40.631,-79.866,2,2
40.369,-80.177,2,2
40.469,-80.116,2,1
40.542,-79.877,1,1
40.465,-79.965,157,36
40.378,-79.968,4,2
40.363,-79.98,20,6
40.508,-79.827,2,1
40.473,-79.806,5,2
40.455,-79.868,1,1
40.633,-80.056,70,43
40.255,-80.16,5,4
40.274,-79.931,2,2
40.42,-79.878,1,1
40.331,-79.957,3,3
40.268,-80.006,4,2
40.541,-79.95,6,1
40.27,-80.061,1,1
40.552,-79.986,4,3
40.322,-79.919,6,1
40.442,-79.812,4,2
40.293,-79.892,3,3
40.35,-79.973,2,2
40.524,-80.05,8,4
40.463,-80.102,4,3
40.341,-79.824,2,2
40.428,-79.869,3,2
40.4,-80.063,9,4
40.455,-80.013,80,30
40.451,-80.154,881,29
40.344,-79.839,23,4
40.384,-79.859,21,15
40.269,-80.174,133,4
40.519,-80.056,6,6
40.457,-79.971,8,7
40.405,-79.917,8,8
40.474,-79.862,61,3
40.435,-80.042,1,1
40.563,-80.069,1,1
40.545,-80.038,4,4
40.601,-80.054,2,2
40.26,-80.128,3,1
40.402,-80.185,6,1
40.48,-80.091,544,7
40.579,-80.067,1,1
40.5,-80.177,5,1
40.331,-80.126,6,4
40.589,-79.875,1,1
40.269,-80.15,2,1
40.364,-79.864,1,1
40.624,-80.073,2,1
40.499,-79.91,1,1
40.534,-80.199,3,2
40.468,-79.99,2068,4
40.55,-79.9,1,1
40.364,-79.858,1,1
40.288,-79.867,4,3
40.445,-79.97,28,7
40.242,-80.186,4,3
40.389,-80.003,15,9
40.263,-80.064,1,1
40.46,-79.995,54,5
40.492,-80.199,22,3
40.517,-79.894,2,1
40.246,-80.175,35,11
40.548,-80.011,416,8
40.632,-80.063,3,2
40.45,-79.852,12,4
40.397,-79.943,1,1
40.545,-79.802,15,1
40.468,-79.915,54,2
40.509,-80.144,1,1
40.566,-79.86,1,1
40.469,-79.827,10,7
40.512,-80.082,1,1
40.455,-80.125,2,2
40.628,-79.861,2,1
40.59,-79.969,64,2
40.631,-79.882,10,2
40.519,-79.975,69,5
40.514,-80.031,105,22
40.475,-80.088,5,5
40.417,-79.827,5,1
40.624,-80.024,5,1
40.514,-80.028,30,3
40.26,-79.879,4,4
40.358,-80.072,2,2
40.634,-79.873,5,5
40.481,-80.01,5,4
40.28,-79.889,1,1
40.335,-79.865,3,2
40.639,-80.015,1,1
40.473,-79.928,107,6
40.629,-80.07,1,1
40.34,-79.838,4,2
40.551,-79.983,1,1
40.454,-79.948,222,107
40.386,-80.104,1,1
40.367,-79.998,29,4
40.293,-79.897,2,2
40.55,-80.003,5,3
40.413,-80.188,1,1
40.543,-79.938,2,2
40.312,-80.059,127,4
40.406,-80.151,1,1
40.437,-79.814,13,1
40.631,-79.92,1,1
40.419,-79.892,34,2
40.449,-80.057,59,3
40.594,-80.003,1,1
40.298,-79.984,219,2
40.318,-80.148,8,8
40.358,-80.029,137,23
40.415,-80.028,6,5
40.335,-79.896,3,3
40.372,-79.815,6,6
40.328,-79.818,2,2
40.62,-79.902,2,2
40.53,-79.808,1,1
40.377,-79.882,5,3
40.564,-80.005,22,7
40.511,-80.145,1,1
40.491,-79.952,103,16
40.405,-79.833,3,1
40.38,-79.955,14,1
40.415,-80.091,107,8
40.463,-80.008,1,1
40.504,-79.812,3,2
40.409,-79.861,1,1
40.34,-80.001,9,3
40.462,-80.052,64,5
40.624,-79.947,1,1
40.31,-80.135,10,1
40.552,-80.013,1,1
40.625,-80.151,1,1
40.47,-80.019,43,1
40.361,-80.113,13,10
40.499,-79.977,6,4
40.464,-80.053,4,4
40.354,-80.029,4,3
40.392,-80.107,1,1
40.526,-80.017,2,2
40.57,-80.044,21,2
40.417,-79.875,4,4
40.513,-80.017,3,3
40.357,-79.972,3,2
40.375,-80.078,12,4
40.553,-80.116,11,6
40.418,-79.874,6,2
40.288,-80.001,1,1
40.27,-80.062,2,2
40.314,-80.056,3,1
40.391,-80.024,113,4
40.448,-79.9,2,2
40.554,-80.019,147,23
40.305,-79.859,3,1
40.47,-79.897,2,2
40.332,-80.137,23,9
40.442,-79.881,12,8
40.338,-79.832,8,5
40.456,-79.844,21,5
40.47,-80.195,1,1
40.482,-80.021,10,4
40.476,-80.175,4,1
40.487,-79.919,9,9
40.516,-80.162,12,5
40.485,-79.858,9,7
40.435,-80.038,1,1
40.457,-79.931,119,53
40.463,-79.953,149,91
40.501,-80.038,4,4
40.367,-80.134,1,1
40.39,-79.806,1,1
40.563,-79.93,1,1
40.291,-79.992,2,2
40.519,-79.848,5,4
40.439,-79.942,5,3
40.522,-80.029,6,3
40.374,-80.137,2,1
40.394,-80.11,2,2
40.31,-80.125,1,1
40.482,-80.09,31,2
40.392,-79.84,1,1
40.549,-80.01,1,1
40.488,-79.823,2,1
40.393,-80.197,25,4
40.522,-80.172,3,2
40.519,-80.031,75,12
40.276,-80.122,4,3
40.541,-79.889,1,1
40.526,-79.996,2,1
40.465,-79.96,23,14
40.506,-80.083,77,5
40.259,-80.142,2,2
40.497,-80.132,1,1
40.548,-80.038,3,1
40.347,-80.026,1,1
40.589,-79.886,5,5
40.37,-80.059,3,2
40.554,-80.09,1,1
40.364,-79.904,1,1
40.453,-79.997,61,35
40.409,-79.97,3,1
40.385,-80.018,8,3
40.558,-80.142,5,1
40.45,-79.896,10,5
40.591,-80.064,1,1
40.416,-79.809,2,1
40.362,-80.049,10,5
40.471,-79.98,4,1
40.473,-80.154,1,1
40.339,-79.832,84,2
40.394,-80.053,3,3
40.455,-79.995,289,76
40.5,-79.879,3,3
40.387,-79.824,239,90
40.457,-80.034,4,3
40.376,-79.94,1,1
40.289,-79.895,20,2
40.518,-80.044,156,12
40.573,-79.949,6,3
40.476,-79.932,5,4
40.505,-79.813,2,2
40.365,-79.992,5,5
40.523,-80.148,3,3
40.409,-80.075,3,3
40.286,-79.999,2,2
40.356,-80.095,1,1
40.267,-80.051,1,1
40.342,-80.066,4,4
40.492,-80.033,1,1
40.396,-79.919,1,1
40.36,-79.846,8,8
40.273,-79.885,6,6
40.39,-79.804,1,1
40.474,-80.18,1,1
40.449,-79.85,29,3
40.28,-79.958,3,3
40.385,-79.911,7,6
40.381,-79.897,15,4
